Game Name,Developer,Release year,Price,Genres,Review %,Max Reviewers,Minimum Owners,Maximum Owners
 MELTY BLOOD: TYPE LUMINA,"FRENCH-BREAD, TYPE-MOON, DELiGHTWORKS Inc., TAMSOFT CORPORATION, GameLoop Inc.",2021,49.99,Action,0.86,3825,100000,200000
 Starbase,Frozenbyte,2021,34.99,"Action, Massively Multiplayer, Simulation, Early Access",0.68,4920,100000,200000
 CryoFall,AtomicTorch Studio,2021,19.99,"Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation, Strategy",0.81,3356,200000,500000
 Hood: Outlaws & Legends,Sumo Digital,2021,19.99,"Action, Adventure, Massively Multiplayer, RPG",0.54,5030,200000,500000
 Savage Lands,Last Bastion Studios LLC,2021,6.99,"Action, Adventure, Indie, RPG, Simulation",0.57,4088,200000,500000
 Sprocket,Hamish Dunn,2021,19.99,"Action, Indie, Simulation, Early Access",0.94,3705,100000,200000
 Ready or Not,VOID Interactive,2021,39.99,"Action, Adventure, Indie, Early Access",0.96,4233,100000,200000
 Sniper Ghost Warrior Contracts 2,CI Games,2021,39.99,Action,0.84,3583,200000,500000
 Home Sweet Home : Survive,"YGGDRAZIL GROUP PUBLIC CO.,LTD",2021,6.99,"Action, Adventure, Indie, Early Access",0.58,5837,100000,200000
 F.I.S.T.: Forged In Shadow Torch,TiGames,2021,29.99,"Action, Adventure, Indie, RPG, Simulation, Sports",0.9,4017,200000,500000
 The Last Spell,Ishtar Games,2021,19.99,"Action, Indie, RPG, Strategy, Early Access",0.92,4067,200000,500000
 PULSAR: Lost Colony,Leafy Games,2021,24.99,"Action, Adventure, Indie, Simulation, in Early Access",0.9,3429,200000,500000
 World War Z: Aftermath,Saber Interactive Inc,2021,39.99,Action,0.82,3829,100000,200000
 Melvor Idle,Games by Malcs,2021,9.99,"Adventure, Casual, Indie, RPG, in Early Access",0.94,4171,200000,500000
 Record of Lodoss War-Deedlit in Wonder Labyrinth-,"Team Ladybug, WSS playground",2021,19.99,"Action, Indie",0.93,4295,500000,1000000
 Touhou Mystia's Izakaya,"二色幽紫蝶, Re零同人社",2021,5.99,"Casual, Indie, RPG, Simulation",0.98,3512,100000,200000
 Hobo: Tough Life,Perun Creative,2021,24.99,"Adventure, Indie, RPG, Simulation, in Early Access",0.82,4470,100000,200000
 Endzone - A World Apart,Gentlymad Studios,2021,11.99,"Indie, Simulation, Strategy, in Early Access",0.77,4634,200000,500000
 Police Simulator: Patrol Officers,Aesir Interactive,2021,24.99,"Simulation, Early Access",0.86,4188,200000,500000
 Curse of the Dead Gods,Passtech Games,2021,19.99,"Action, Adventure, in Early Access",0.87,4615,100000,200000
 Luck be a Landlord,TrampolineTales,2021,9.99,"Indie, Simulation, Strategy, Early Access",0.93,4486,200000,500000
 Home Behind 2,TPP Studio,2021,11.99,"Adventure, Indie, RPG, Simulation, Strategy, Early Access",0.87,4707,1000000,2000000
 Tainted Grail: Conquest,Awaken Realms Digital,2021,19.99,"Action, Indie, RPG, in Early Access",0.92,4556,100000,200000
 Airport CEO,Apog Labs,2021,24.99,"Indie, Simulation, Strategy",0.84,5140,200000,500000
 Eastern Exorcist,Wildfire Game（无锡野火数字科技有限公司）,2021,0.0,"Action, Adventure, RPG, in Early Access",0.85,5057,500000,1000000
 Tiny Bunny,Saikono,2021,9.99,"Adventure, Indie, Early Access",0.98,4402,50000,100000
 小白兔电商~Bunny e-Shop,"落叶岛项目组, 橘子班",2021,10.99,"Adventure, Indie, Simulation",0.96,4529,200000,500000
 Total War: ROME REMASTERED,"Creative Assembly, Feral Interactive",2021,29.99,Strategy,0.72,6731,200000,500000
 The Medium,Bloober Team,2021,49.99,Adventure,0.89,4495,100000,200000
 Lunch Lady,Manic Mice,2021,4.99,"Action, Adventure, Indie",0.87,4749,100000,200000
 Webbed,Sbug Games,2021,9.99,"Action, Adventure, Indie",0.98,5249,200000,500000
 ROUNDS,Landfall,2021,5.99,"Action, Indie",0.95,4928,200000,500000
 Legion TD 2 - Multiplayer Tower Defense,AutoAttack Games,2021,19.99,"Casual, Indie, Strategy, in Early Access",0.84,6020,200000,500000
 Ranch Simulator,Toxic Dog,2021,24.99,"Simulation, Early Access",0.85,5307,200000,500000
 Orcs Must Die! 3,Robot Entertainment,2021,29.99,"Action, Adventure, Indie, Strategy",0.83,4943,1000000,2000000
 ALTF4,PUMPKIM,2021,2.09,"Action, Adventure, Indie",0.84,6264,100000,200000
 Cruelty Squad,Consumer Softproducts,2021,19.99,"Action, Indie, Simulation, in Early Access",0.97,5822,200000,500000
 Before Your Eyes,GoodbyeWorld Games,2021,9.99,"Adventure, Indie",0.98,5605,100000,200000
 Evil Genius 2: World Domination,Rebellion,2021,39.99,"Simulation, Strategy",0.65,7811,200000,500000
 Sword and Fairy 7,软星科技（北京）有限公司,2021,29.99,"Action, Adventure, RPG",0.7,7913,200000,500000
 Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles,CyberConnect2,2021,59.99,"Action, Adventure",0.88,6759,200000,500000
 SnowRunner,Saber Interactive,2021,29.99,"Adventure, Simulation",0.87,6391,200000,500000
 Kingdom Heroes 8,"USERJOY Technology Co.,Ltd.",2021,29.99,"Action, RPG, Simulation, Strategy",0.55,10967,200000,500000
 MADNESS: Project Nexus,"GIBBING TREE, LLC",2021,24.99,"Action, Indie",0.97,6421,200000,500000
 Life is Strange: True Colors,Deck Nine,2021,59.99,"Action, Adventure",0.9,6078,100000,200000
 In Silence,Ravenhood Games,2021,9.99,Action,0.81,7160,200000,500000
 Fate Seeker II,甲山林娛樂股份有限公司,2021,22.6,RPG,0.91,6545,100000,200000
 Timberborn,Mechanistry,2021,24.99,"Indie, Simulation, Strategy, Early Access",0.96,7489,200000,500000
 Cyber Manhunt,Aluba Studio,2021,9.99,"Indie, RPG, Simulation, in Early Access",0.94,7475,200000,500000
 Football Manager 2022,Sports Interactive,2021,54.99,"Simulation, Sports",0.92,5387,500000,1000000
 LoveChoice,Akaba Studio,2021,1.99,"Adventure, Indie, RPG, Simulation, in Early Access",0.96,6848,100000,200000
 Fear Surrounds,SaltyEgg Studio,2021,7.99,"Casual, Indie, RPG",0.88,7750,200000,500000
 The Room 4: Old Sins,Fireproof Games,2021,8.99,Adventure,0.98,7689,100000,200000
 Persona 5 Strikers,ATLUS,2021,59.99,"Action, Adventure",0.93,6871,100000,200000
 Going Medieval,Foxy Voxel,2021,24.99,"Indie, RPG, Simulation, Strategy, Early Access",0.89,7749,200000,500000
 Solasta: Crown of the Magister,Tactical Adventures,2021,39.99,"Adventure, RPG, Strategy, in Early Access",0.9,8585,200000,500000
 Potion Craft: Alchemist Simulator,niceplay games,2021,14.99,"Indie, Simulation, Early Access",0.94,7193,200000,500000
 ICARUS,RocketWerkz,2021,29.99,"Action, Adventure, Simulation",0.62,13103,500000,1000000
 Tribes of Midgard,Norsfell,2021,19.99,"Action, Adventure, Indie, RPG",0.77,9249,500000,1000000
 The Ascent,Neon Giant,2021,29.99,"Action, Adventure, Indie, RPG",0.77,10304,500000,1000000
 Monster Hunter Stories 2: Wings of Ruin,"CAPCOM Co., Ltd.",2021,59.99,"Adventure, RPG",0.79,8072,200000,500000
 Car Mechanic Simulator 2021,Red Dot Games,2021,24.99,"Racing, Simulation",0.95,9922,200000,500000
 Poppy Playtime,MOB Games,2021,4.99,"Action, Adventure, Indie",0.9,9987,200000,500000
 PICO PARK,TECOPARK,2021,4.99,"Action, Casual, Indie",0.93,9045,500000,1000000
 Aliens: Fireteam Elite,Cold Iron Studios,2021,39.99,"Action, RPG",0.83,10414,200000,500000
 Library Of Ruina,ProjectMoon,2021,29.99,"Indie, RPG, Strategy, in Early Access",0.92,10432,200000,500000
 Dorfromantik,Toukana Interactive,2021,9.99,"Casual, Indie, Simulation, Strategy, Early Access",0.97,11302,200000,500000
 HUMANKIND,AMPLITUDE Studios,2021,10.0,Strategy,0.69,13664,500000,1000000
 Marvel's Guardians of the Galaxy,Eidos-Montréal,2021,38.99,"Action, Adventure",0.95,9762,200000,500000
 PowerWash Simulator,FuturLab,2021,19.99,"Casual, Indie, Simulation, Early Access",0.98,12618,200000,500000
 Rhythm Doctor,7th Beat Games,2021,15.99,"Indie, Early Access",0.98,12759,200000,500000
 Sands of Salzaar,汉家松鼠Han-Squirrel Studio,2021,8.99,"Adventure, Indie, RPG, Strategy, in Early Access",0.85,15068,500000,1000000
 NieR Replicant ver.1.22474487139...,"Square Enix, Toylogic Inc.",2021,38.99,"Action, Adventure, RPG",0.88,11507,200000,500000
 Farming Simulator 22,Giants Software,2021,49.99,Simulation,0.85,12474,500000,1000000
 Townscaper,Oskar Stålberg,2021,5.99,"Casual, Indie, Simulation, in Early Access",0.97,14023,500000,1000000
 Paint the Town Red,South East Games,2021,19.99,"Action, Indie",0.95,14599,500000,1000000
 Train Simulator 2022,Dovetail Games,2021,29.99,Simulation,0.69,14733,1000000,2000000
 Tales from the Borderlands,Telltale Games,2021,19.99,Adventure,0.0,12406,200000,500000
 Draw & Guess,Acureus,2021,2.99,"Casual, Indie",0.85,21437,1000000,2000000
 FIFA 22,EA Canada & EA Romania,2021,59.99,"Simulation, Sports",0.81,21425,500000,1000000
 Firework,Shiying Studio,2021,7.99,Indie,0.98,19588,200000,500000
 Bright Memory: Infinite,FYQD-Studio,2021,19.99,"Action, Indie",0.93,20658,500000,1000000
 Loop Hero,Four Quarters,2021,14.99,"Indie, RPG, Strategy",0.94,23521,1000000,2000000
 Days Gone,Bend Studio,2021,49.99,"Action, Adventure",0.93,18347,1000000,2000000
 Cookie Clicker,"Orteil, DashNet",2021,4.99,"Casual, Indie, Simulation, Strategy",0.97,24696,1000000,2000000
 GTFO,10 Chambers,2021,29.99,"Action, in Early Access",0.88,23309,500000,1000000
 DEVOUR,Straight Back Games,2021,4.99,,0.92,22750,1000000,2000000
 Battlefield 2042,DICE,2021,39.59,"Action, Adventure, Casual",0.33,77616,5000000,10000000
 OUTRIDERS,People Can Fly,2021,59.99,"Action, Adventure, RPG",0.64,40451,1000000,2000000
 Inscryption,Daniel Mullins Games,2021,19.99,"Adventure, Indie, Strategy",0.96,37139,500000,1000000
 Forza Horizon 5,Playground Games,2021,59.99,"Action, Adventure, Racing, Simulation, Sports",0.86,45851,1000000,2000000
 Dyson Sphere Program,Youthcat Studio,2021,19.99,"Indie, Simulation, Strategy, Early Access",0.97,49988,2000000,5000000
 Subnautica: Below Zero,Unknown Worlds Entertainment,2021,29.99,"Adventure, Indie, in Early Access",0.91,55686,1000000,2000000
 Gunfire Reborn,Duoyi Games,2021,19.99,"Action, Adventure, Indie, RPG, in Early Access",0.94,57077,2000000,5000000
 Totally Accurate Battle Simulator,Landfall,2021,19.99,"Indie, Simulation, Strategy, in Early Access",0.98,72538,2000000,5000000
 Forza Horizon 4,Playground Games,2021,59.99,Racing,0.88,96368,2000000,5000000
 鬼谷八荒 Tale of Immortal,鬼谷工作室,2021,19.99,"Action, Adventure, Indie, RPG, Simulation, Early Access",0.87,108665,10000000,20000000
 Valheim,Iron Gate AB,2021,19.99,"Action, Adventure, Indie, RPG, Early Access, in Early Access",0.96,272300,10000000,20000000
 Negligee: Spring Clean,Dharker Studio,2021,14.99,"Adventure, Casual, Indie",0.63,11,0,20000
 Futanari Quest,Studio Fah,2021,1.99,"Adventure, Casual, RPG",0.73,176,0,20000
 Tet VR,In Your Head Games LLC,2021,4.99,"Casual, Indie, in Early Access",0.0,0,0,20000
 Final Hope,ChaoYe Liu,2021,29.99,"Action, Indie, Massively Multiplayer, RPG, Early Access",0.59,27,0,20000
 Lust from Beyond,Movie Games Lunarium,2021,15.39,"Action, Adventure, Indie",0.83,2304,0,20000
 Subverse,Studio FOW Interactive,2021,29.99,"Action, Adventure, Casual, RPG, Strategy, Early Access, in Early Access",0.0,8265,0,20000
 Project Polygun,Arkadia Galactic,2021,4.99,"Action, Early Access",0.0,0,0,20000
 Monster Girl Fantasy 2: Exposed,Perky Peach Games,2021,11.99,"Adventure, Indie, RPG",0.81,11,0,20000
 Sub Chase Online,Thirsten Studios,2021,7.99,"Simulation, Early Access",0.0,0,0,20000
 Sensible Blood Rugby,Ben Chauveau,2021,7.99,"Action, Casual, Indie, Sports, in Early Access",0.0,0,0,20000
 GRAULARM,WOODGLIM,2021,12.99,"Adventure, Indie, in Early Access",0.0,0,0,20000
 Memoirs of a Battle Brothel,A Memory of Eternity LLC,2021,19.99,"Indie, RPG, Simulation, Early Access",0.91,49,0,20000
 Belly Dance Girl,Running Hoffman,2021,1.99,"Action, Casual, Indie, Simulation, in Early Access",0.41,12,0,20000
 Aurum - Control Center Creator,Libor Turek,2021,9.99,"Utilities, in Early Access",0.0,0,0,20000
 Project Ara - Crucible,Camptotheca Inc.,2021,4.99,"Action, Indie, in Early Access",0.0,0,0,20000
 Chronicles of Galdurvale,Luminous Games,2021,9.99,"Action, Adventure, Indie, Early Access",0.0,0,0,20000
 Sex with the Devil,Evil Boobs Cult,2021,4.99,"Action, Indie, Simulation",0.76,2716,0,20000
 Skeleton vs zombies,G2,2021,4.99,"Action, Adventure, Casual, Indie",0.0,0,0,20000
 Flip-Out!,Atometrix Systems,2021,14.99,"Casual, Indie, Early Access",0.0,0,0,20000
 Nick Reckless in The Curse of the Lost Cause,Akedo Studio,2021,9.99,"Action, Indie",0.0,0,0,20000
 Wildemist Isle,Silver Swoop Games,2021,9.99,"Action, Adventure, Indie, Strategy",0.0,0,0,20000
 Trix and the Horny Tower,Hentai Room,2021,10.99,RPG,0.0,,0,20000
 Dead Shits,Black Humor Games,2021,11.99,"Action, Adventure, Casual, Indie, in Early Access",0.0,0,0,20000
" Alpha Hole Prison - A Yaoi, Gay, Bara Visual Novel",Y Press Games,2021,29.99,Casual,0.9,50,0,20000
 DateJournal: Russian Girls Dating Sim,penciltape games,2021,12.99,"Casual, Simulation",0.88,17,0,20000
 Toxastra,AmalGame,2021,5.99,"Action, Indie, in Early Access",0.0,0,0,20000
 Helicopter Simulator 2020,Technologies&Simulators,2021,9.99,"Action, Adventure, Indie, Massively Multiplayer, Racing, Simulation, Sports, Strategy",0.0,0,0,20000
 Castle in The Clouds DX,"pixelteishoku, Libra Heart",2021,12.99,"Action, Adventure, RPG",0.93,392,0,20000
 Wonhon: A Vengeful Spirit,BUSAN SANAI GAMES,2021,15.99,"Action, Adventure, Indie, Strategy",0.72,40,200000,500000
 KARA Legends,KARA,2021,9.99,"Casual, Indie, Simulation, Strategy, Early Access",0.0,0,0,20000
 Bang For Your Truck,CullyCrab,2021,4.99,"Action, Indie, Racing, in Early Access",0.0,0,0,20000
 Sea War,Silistre Game,2021,9.99,"Action, Adventure, Casual, Indie",0.0,0,0,20000
 Under Construction: Summer City,Black Raven Studios,2021,9.99,"Casual, Simulation, Early Access",0.0,0,0,20000
 Space SEX,SinVR,2021,9.99,"Simulation, in Early Access",0.44,50,0,20000
 ENCYCLE,Inverse Ontology,2021,14.99,"Casual, Indie, in Early Access",0.0,0,0,20000
 Strawberry Chocolate: Miner 8AD 4SS,Critoniuum,2021,7.99,"Action, Adventure, Casual, Indie, RPG",0.0,0,0,20000
 Lovely Overseer - Dating Sim,Furry Tale,2021,14.99,"Casual, Indie, Simulation",0.85,67,0,20000
 Oppaidius Desert Island!,Vittorio Giorgi (SbargiSoft),2021,8.99,"Adventure, Casual, Indie, Simulation",0.94,19,0,20000
 Power of the Ancients,Cortex Code,2021,5.99,"Indie, Simulation, Strategy",0.0,0,0,20000
 The Perplexing Orb,TreeFall Studios L.L.C.,2021,4.99,"Adventure, Casual, Indie",0.0,0,0,20000
 Mutated Muter's Invasion,D. T. Games,2021,2.99,"Action, Adventure, Casual, Indie, in Early Access",0.0,0,0,20000
" Get To Work, Succubus-Chan!","SmallSqurriel, Eternal Alice Game",2021,9.99,"Action, Casual, Indie, in Early Access",0.81,215,0,20000
 SEX Summer Seduction VR,Debauchery Games,2021,11.99,"Action, Adventure, Casual, Simulation",0.56,25,0,20000
 Paper Shakespeare: Very Naked Hamlet,Stegalosaurus Game Development,2021,6.9,"Casual, Indie",0.0,0,0,20000
 Picture Perfect,SuperWriter,2021,14.99,"Casual, Simulation, in Early Access",0.76,171,0,20000
 Red Colony Uncensored,RunicCodes,2021,7.99,"Action, Adventure, Casual, Indie",0.62,16,0,20000
 Sex Lady Sonia,EroiconooGB,2021,1.99,"Action, Adventure, Casual, Indie, Simulation",0.63,161,0,20000
 Anchor Up,Cameron Fox,2021,4.99,Strategy,0.0,0,0,20000
 Princess Daphne and the Orcs,RetroLove Inc.,2021,14.99,"RPG, Strategy",0.0,,0,20000
 魔女秘药（witch elixir）,蓝月虫,2021,9.99,"Adventure, Casual, RPG",0.78,71,0,20000
 Flixy Cats,"Lethal Art Studio, Rafael Senne, James Grayson",2021,2.99,"Adventure, Casual, Indie, Early Access",0.0,0,0,20000
 Zombie Spectre,528 Games,2021,1.99,"Action, Adventure, Early Access",0.0,0,0,20000
 One Small Favor,One Small Favor,2021,5.99,"Indie, RPG, Simulation",0.0,,0,20000
 Shinobi Breaker,Dounts Co. Tld.,2021,14.99,"Action, Adventure, RPG",0.0,0,0,20000
 Evade,Argos Games,2021,9.99,"Action, Indie",0.0,0,0,20000
 Tower of Mice,Agile Softworks AB,2021,11.99,"Action, Adventure, Indie, RPG, in Early Access",0.0,0,0,20000
 Paradise Lust,Flexible Media,2021,14.99,"Adventure, Indie, Early Access",0.96,88,0,20000
 Shattered Runes,Jérôme Braëms,2021,4.99,"Action, Indie, Early Access",0.0,0,0,20000
 Life of trophy,"wei-lin,chen",2021,5.99,"Adventure, Indie, RPG, in Early Access",0.0,0,0,20000
 Space Rescue: Code Pink,Robin,2021,9.99,"Adventure, Early Access",0.86,164,0,20000
 Max's Big Bust 2 - Max's Bigger Bust,Lached Up Games,2021,29.99,"Adventure, in Early Access",0.92,38,0,20000
 Hidden Histories: The Principality,Unseelie Count,2021,11.99,Casual,0.0,0,0,20000
 The Outbreak,CryneX,2021,14.99,"Action, Casual, Indie",0.0,0,0,20000
 S.H.E.L.T.E.R. - An Apocalyptic Tale,Winterlook Games,2021,17.99,"Indie, in Early Access",0.87,422,0,20000
 EXOTIUM - Episode 2,ALPHY,2021,1.99,Indie,0.0,0,0,20000
 EXOTIUM - Episode 3,ALPHY,2021,1.99,Indie,0.0,0,0,20000
 Lovely Warriors,IR Studio,2021,1.99,"Casual, Indie",0.87,40,0,20000
 ERO Shooter,irisGameDev,2021,8.99,"Action, Casual, Indie, in Early Access",0.0,0,0,20000
 Ravished Realms,Cupid's Ero Games,2021,2.99,"Casual, RPG, Simulation",0.0,,0,20000
 Android,jmApp,2021,4.99,"Action, Casual",0.0,0,0,20000
 Death By FrostByte,Stormee Games,2021,9.99,"Casual, Indie, Strategy, Early Access",0.0,0,0,20000
 Art of Space,xfgamingstudios,2021,6.99,"Action, Adventure, Casual, Indie, Early Access",0.0,0,0,20000
 See,SunshineOvercast,2021,0.99,"Casual, Indie, Strategy",0.0,0,0,20000
 EXOTIUM - Episode 4,ALPHY,2021,1.99,"Casual, Indie",0.0,0,0,20000
 Kuro Neko,GXPlay,2021,5.99,"Action, Adventure, Indie",0.0,0,0,20000
 Craft The Mapcrafter:Gathering Magic Words,KuroGameStudio,2021,10.99,"Indie, RPG",0.0,0,0,20000
 Lamplighter,Hidden Ocean Games,2021,4.99,"Adventure, Casual, Indie",0.0,0,0,20000
 Amazing Joes Journey,ATA games,2021,2.99,"Adventure, Indie",0.0,0,0,20000
 Holostar Command - Quantum Alliance,"Michelle Signs, Paul Kueber",2021,2.99,"Action, Adventure, Casual, Indie",0.0,0,0,20000
 Ecto Portal,SpookyAction,2021,19.99,"Action, Adventure",0.0,0,0,20000
 Devil Edge,BluSped,2021,3.99,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Strategy",0.0,0,0,20000
 M.A.I.D.s,Facesit Inc. Game Studio,2021,6.99,Indie,0.0,,0,20000
 CamGirls: Sophie X Rias,Dharker Studio,2021,1.99,"Adventure, Casual, Indie",0.85,14,0,20000
 Plushie Dungeon,Chlebek,2021,0.99,"Adventure, Indie, RPG, Simulation, Strategy, in Early Access",0.0,0,0,20000
 Cyber Hentai,Sweet Games,2021,0.49,"Action, Adventure, Casual, Indie, RPG, Simulation",0.59,22,0,20000
 Happy New Hentai,Sweet Games,2021,1.99,"Action, Adventure, Casual, Indie, RPG, Simulation",0.0,,0,20000
 Conflict Of The Universe,Dan Epic studios,2021,4.99,"Action, Adventure, Casual, in Early Access",0.0,0,0,20000
 Robolife-Days with Aino,Barance Studio,2021,14.99,"Indie, RPG, Simulation",0.92,771,0,20000
 Dance Waifu,Sweet Games,2021,0.99,"Action, Adventure, Casual, Indie, RPG, Simulation",0.61,18,0,20000
 The Book of Bondmaids,kamti,2021,6.99,Indie,0.86,138,0,20000
 Alien Dawn,VoyagerVR,2021,13.99,"Action, Indie, Early Access",0.76,30,0,20000
 Conquer and Breed the Demon Queen,Miel,2021,11.99,Casual,0.6,66,0,20000
 Retexo Mori,ElzaiGames,2021,4.99,"Action, Indie",0.0,0,0,20000
 Hentai Neon,Sweet Games,2021,1.99,"Action, Adventure, Casual, Indie, RPG, Simulation",0.0,,0,20000
 Dating Life 2: Emily X Miley,Dharker Studio,2021,2.99,"Adventure, Casual, Indie",0.0,,0,20000
 USSR CHAN: Hentai Puzzle Game,DealDoGames,2021,0.99,"Casual, Indie",0.0,,0,20000
 Freezer Pops,Male Doll,2021,8.99,Casual,0.0,,0,20000
 Tortuga,"BazKreyol, Baz Kreyol Games",2021,4.99,"Adventure, Indie",0.0,0,0,20000
 The Abnormal Place,Berserker Interactive,2021,24.99,"Adventure, Indie",0.0,0,0,20000
 Hentai Femdom Sim: Femdom University,SaliaCoel,2021,24.99,"Simulation, in Early Access",0.86,191,0,20000
 Soviet Hentai,Sweet Games,2021,0.99,"Action, Adventure, Casual, Indie, RPG, Simulation",0.91,59,0,20000
 The Last Pirate Adventure: Drake's Treasure,133 Games,2021,19.99,"Adventure, Indie",0.0,0,0,20000
