Game Name,Developer,Release year,Price,Genres,Review %,Max Reviewers,Minimum Owners,Maximum Owners
Ms. Holmes: The Monster of the Baskervilles Collector's Edition,Elephant Games,2019,3.49,"Adventure,Casual",0.94,17,0,20000
Hot Squat 2: New Glory,Bean Boy Games,2019,3.49,"Indie,Simulation,Sports",0.94,18,0,20000
VR MEDIA VIEWER,BoninblueDesignLaboratory,2019,6.29,Utilities,0.94,18,0,20000
Ayni Fairyland,sunspotgame,2019,2.09,"Action,Adventure,Casual,Indie,RPG,Strategy,in Early Access",0.84,13,0,20000
Chipmonk!,Niemi Bros Entertainment,2019,6.74,"Action,Indie",0.81,11,0,20000
Fool!,Choice of Games,2019,4.89,"Adventure,Indie,RPG",0.89,19,0,20000
The Lost VR,TOMATOVR,2019,7.49,"Action,Strategy",0.91,12,0,20000
Atomorf2,Dnovel,2019,4.99,"Action,Adventure,Casual,Indie",0.92,13,0,20000
Digital Jigsaw Puzzle,Timothy Findling,2019,2.49,"Casual,Indie",0.84,19,0,20000
Psikodelya,Infinity Green Game Studio,2019,14.99,"Casual,Indie",0.8,10,0,20000
Bunny Parking,DillyFrame,2019,2.33,"Casual,Indie,Strategy",0.78,14,0,20000
Brood,Light Fox Games,2019,4.99,"Adventure,Casual,Indie,Early Access",0.85,14,0,20000
Exile Squadron,One Bit Studio,2019,1.99,Action,0.9,10,0,20000
The First Track,CSF,2019,2.99,"Casual,Simulation,Early Access",0.85,20,0,20000
Time Travelling Navy Seal Ninja Warrior,Fletcher St-Germain,2019,1.79,"Action,Adventure,Indie",0.69,13,0,20000
Frio3 - Parting and Meeting,erocona,2019,3.99,"Adventure,Indie,Strategy",0.73,19,0,20000
Mulite Sword Man,Storm Lee,2019,6.99,"Action,Adventure,Indie,RPG,Strategy,Early Access",0.69,13,0,20000
The Queen of Blackwood High,RhinoGearz,2019,1.49,"Casual,Indie,Simulation",0.71,21,0,20000
The Deer,Dodo Digital,2019,0.0,"Adventure,Indie",0.73,23,0,20000
INTERSTELLAR ROGUE,KINGSGUARD GAMES,2019,0.49,"Action,RPG",0.77,18,0,20000
Rotatex,Dnovel,2019,4.79,"Action,Adventure,Casual,Indie",0.91,12,0,20000
Hell of Men : Blood Brothers,PB Games,2019,10.79,"Action,Indie,Simulation,Strategy",0.83,12,0,20000
EEP 16 Expert Eisenbahn Aufbau- und Steuerungssimulation,Trend Redaktions- und Verlagsgesellschaft mbH,2019,69.99,Simulation,0.75,20,0,20000
The Unintended Consequences of Curiosity,Aikio,2019,7.99,"Action,Adventure,Casual,RPG",0.54,11,0,20000
GATARI: Sand on Teeth,HIDS,2019,0.99,"Action,Adventure,Casual,Indie,Simulation,Sports,Early Access",0.71,21,0,20000
Terminal squad: Sentinel,Droid Riot,2019,1.79,"Casual,Indie,in Early Access",0.77,18,0,20000
Hentai Pix,Hnew,2019,0.99,"Adventure,Casual,Indie",0.7,40,0,20000
Spoxel,Epaga Games,2019,14.99,"Action,Adventure,Indie,RPG",0.6,20,0,20000
Chained: A Victorian Nightmare,MWM Interactive,2019,2.49,"Adventure,Casual,Indie",0.71,21,0,20000
同居指南 | Cohabitation Guide,CCYY,2019,1.49,"Adventure,Casual,Indie,RPG,Simulation",0.58,12,0,20000
Solar Cram School/[太阳补习班],Gemini Stars Games,2019,0.89,"Simulation,Strategy",0.56,25,0,20000
Picture toys,lvfo,2019,1.99,"Adventure,Casual,Indie",0.55,27,0,20000
Nyasha Winter,Zloy Krot Studio,2019,0.49,"Casual,Indie",0.57,28,0,20000
Factory Coin Mining,Thetis Games,2019,11.99,"Casual,Simulation,Strategy",0.56,30,0,20000
Jumping Over It With Kang KiYun,Hobby.st Game,2019,2.99,"Action,Indie",0.6,23,0,20000
Racing angle,Igor Kovalenko,2019,0.49,"Action,Casual,Indie,Racing,Simulation",0.55,18,0,20000
别以为你是开发者我就不敢打你,ZQZ,2019,1.99,"Adventure,Indie",0.52,19,0,20000
MiniGolf,Meridian93 Studio,2019,2.99,Casual,0.4,15,0,20000
Wanna Run Again - Sprite Girl,"Heskira, Starship Studio",2019,1.49,"Action,Casual,Indie,RPG",0.27,11,0,20000
Rending Sky,Luohua Studio,2019,3.74,"Action,Adventure,Indie,RPG",0.35,39,0,20000
Square Head Zombies 2 - FPS Game,Fabio Cunha,2019,1.19,"Action,Adventure,Casual,Indie",0.47,17,0,20000
Little Imps: A Dungeon Builder,upjers,2019,11.99,"Casual,Simulation,Strategy,Early Access",0.4,25,0,20000
Crimson Hotel,Spire Interactive,2019,0.99,Adventure,0.39,38,0,20000
You're Not Special,Reky Studios,2019,5.99,"Adventure,RPG,Strategy",1.0,12,0,20000
farewell planet / おわかれのほし,tokoronyori,2019,4.99,Adventure,1.0,17,0,20000
Beyond a Total Loss,Pseudobug,2019,2.49,"Action,Adventure,Indie",1.0,16,0,20000
hack.88,Whomp! Studio,2019,4.99,"Action,Indie",1.0,16,0,20000
Alpha Lyrae Discovery,xe2050,2019,3.29,"Casual,Indie,RPG,Simulation,Strategy,Early Access",1.0,17,0,20000
Cherry Creek,Second Dimension Games,2019,1.24,"Casual,Indie",0.94,19,0,20000
Awakening: The Dreamless Castle,Boomzap Entertainment,2019,2.44,"Adventure,Casual",0.94,18,0,20000
Gekraxel,"Josia Roncancio, James Newnorth",2019,0.89,"Action,Casual,Indie,Sports",0.92,14,0,20000
Zeke's Peak,56K Games,2019,8.99,"Casual,Indie,Racing,Simulation,Early Access",0.92,13,0,20000
Knight Eternal,Joshua Keith,2019,1.74,"Adventure,Indie,RPG",0.92,14,0,20000
Null Drifter,Panda Indie Studio,2019,4.89,"Action,Indie,Simulation",0.91,12,0,20000
Trials of Guinevere,TD Games,2019,4.49,"Adventure,Indie,RPG,Strategy",1.0,14,0,20000
Pupper park,Sokpop Collective,2019,1.49,"Casual,Indie,Simulation,Sports",0.93,15,0,20000
Let's Learn Japanese! Katakana,Dr. Cyril Splutterworth,2019,2.39,"Casual,Indie",0.93,15,0,20000
Feathery Ears 羽耳,Sayuri Artsy,2019,2.49,"Action,Adventure,Indie",0.88,17,0,20000
SteelLIFE,AxiPLAY,2019,5.99,"Adventure,Casual,Indie",0.84,19,0,20000
RRRR2,Dnovel,2019,4.39,"Action,Adventure,Casual,Indie",0.93,16,0,20000
"Just Sleep - Meditate, Focus, Relax",Ghulam Jewel,2019,0.99,Casual,0.85,21,0,20000
Sea King,Interactive Stone,2019,0.49,"Action,Indie",0.83,12,0,20000
Angel Light The Elven Truce,Carlos M Martinez,2019,11.24,"Action,Adventure,RPG,in Early Access",0.75,20,0,20000
Pathogen-病原体,折翼的红领巾,2019,6.99,"Action,Indie,Simulation,Early Access",0.78,19,0,20000
Let's Learn Japanese! Vocabulary,Dr. Cyril Splutterworth,2019,3.59,Indie,0.83,18,0,20000
Street Hoop,"Digicon, DATA EAST",2019,2.99,"Casual,Indie,Sports",0.87,16,0,20000
Cube Mission,NanningsGames,2019,1.19,"Adventure,Casual,Indie",0.73,15,0,20000
Lumina,"Gem Rose Accent, Corentin Derbré",2019,10.04,"Action,Adventure,Indie,Simulation,Strategy",0.75,16,0,20000
Overseas,"Yuliya Kozhemyako, Margarita Skomorokh",2019,2.54,"Adventure,Indie,Simulation",0.86,15,0,20000
GREEN The Life Algorithm,ESTACION PI Y DISEÑO,2019,5.99,"Action,Adventure,Indie,Strategy",0.66,12,0,20000
Race With Ryan,3DClouds,2019,11.99,"Casual,Racing",0.69,13,0,20000
Akuto: Showdown,Hut 90,2019,3.19,"Action,Casual,Indie,in Early Access",0.78,14,0,20000
Night Island,Aurora Interactive,2019,0.99,"Action,Adventure,Indie,RPG,Early Access",0.45,11,0,20000
Blacksmith Run,Skull Box Games,2019,0.49,Indie,0.8,15,0,20000
Drive for Your Life,ZemunBRE,2019,0.51,"Action,Indie",0.73,19,0,20000
Nevrosa: Primal Ritual,GexagonVR,2019,9.99,"Action,Adventure,Indie,RPG",0.66,21,0,20000
Too White Basketball,CSM,2019,0.49,"Casual,Indie,Sports,in Early Access",0.75,20,0,20000
Dragon Racer,Hosted Games,2019,2.99,"Adventure,Indie,RPG",0.68,25,0,20000
BIOSZARD Corporation,KomBits Game Studio,2019,0.49,"Action,Adventure,Indie",0.8,20,0,20000
Overlanders,Run-Down Games,2019,24.99,"Action,Indie,Racing",0.64,14,0,20000
Black Baron,toR Studio,2019,7.69,"Action,Adventure,Indie,RPG,Simulation,Strategy",0.59,22,0,20000
Tales of a Spymaster,Gerard Morris,2019,11.99,"Action,Casual,Indie,RPG,Simulation,Strategy,Early Access",0.58,29,0,20000
Beyond Enemy Lines 2,Polygon Art,2019,18.74,"Action,Indie",0.5,34,0,20000
The Purge Man,The Purge Man,2019,0.99,"Action,Adventure,Indie,Simulation",0.38,31,0,20000
恋爱公寓（My Girl：Love Story）,XD_Entertainment,2019,9.99,"Casual,RPG,Simulation",0.32,43,0,20000
Hidden Fears (Moonlight Edition),Rosen Studio,2019,2.49,"Adventure,Casual,Indie,Strategy",0.48,25,20000,50000
Quench,Axon Interactive Inc.,2019,7.99,"Casual,Indie,Simulation",1.0,13,0,20000
Dragonview,Infogrames,2019,1.74,"Action,Adventure,RPG",1.0,18,0,20000
Nowhere Station,Other Side Worlds,2019,7.99,"Action,Indie",1.0,11,0,20000
TetraLogical,Japster's Cavern,2019,2.99,"Casual,Indie,Strategy",1.0,11,0,20000
UNFAIR,SOLIDS Studio,2019,0.99,"Indie,RPG",1.0,18,0,20000
Don't Look Down,Catapult Games,2019,14.99,"Action,Indie,Racing,in Early Access",1.0,12,0,20000
Drag Star!,Choice of Games,2019,2.99,"Adventure,Indie,RPG",0.95,20,0,20000
A Night at the Races,Mushy Jukebox,2019,3.39,"Action,Casual,Indie",0.93,16,0,20000
Arsenal Demon,Blast Programming,2019,7.99,"Action,Indie",1.0,13,0,20000
Dreamland Solitaire: Dragon's Fury,Adept Studios GD,2019,2.44,"Adventure,Casual,Indie",1.0,16,0,20000
Ghetto Conspiracy,Ghetto Games,2019,2.99,Adventure,0.92,13,0,20000
sok-stories,Sokpop Collective,2019,1.49,"Casual,Indie",0.94,18,0,20000
Lover Bands,Paper Fan Games,2019,0.99,Action,0.94,17,0,20000
Everybody Loves Skeletons,Anatoly Konstantinov,2019,0.59,"Action,Adventure,Casual,Indie",1.0,10,0,20000
Paul's World,Cloaz Studio,2019,0.79,"Adventure,Casual,Indie,RPG,Strategy",0.86,15,0,20000
The Puppet of Tersa: Episode One,Madorium,2019,6.99,"Adventure,Indie",0.72,11,0,20000
Unblock Gridlock,Analog Casual Studios,2019,0.79,"Casual,Indie,Strategy",0.9,20,0,20000
Ladybug Quest,Dune Clockidy,2019,4.99,"Action,Adventure,Indie",0.92,14,0,20000
Royal Gems,8floor,2019,4.99,"Adventure,Casual",0.85,21,0,20000
Fateline(命运线),"Gemini Stars Games, 匿蝶网络",2019,1.49,"Adventure,Indie,Simulation,Early Access",0.8,15,0,20000
Falnarion Tactics,Team Syukino,2019,1.99,"RPG,Strategy,in Early Access",0.75,12,0,20000
Seven Bullets Zombie Apocalypse,Skull Box Games,2019,0.49,Action,0.87,16,0,20000
Legend of the Tetrarchs,"Hit-Point Co.,Ltd.",2019,7.49,"Adventure,Casual,RPG,Strategy",0.73,15,0,20000
"Tactics V: ""Obsidian Brigade""",From Nothing Game Studios,2019,14.99,"RPG,Strategy",0.78,19,0,20000
NOYO-!,MYAOSOFT,2019,0.99,RPG,0.86,22,0,20000
Silk,ihobo games,2019,1.09,"Adventure,Indie,RPG",0.69,13,0,20000
Dark Parables: Portrait of the Stained Princess Collector's Edition,"Eipix Entertainment, Blue Tea Games",2019,3.49,"Adventure,Casual",0.8,20,0,20000
Arc Savior,Squid Monkey Studios,2019,2.99,"Action,Indie,Simulation",0.76,21,0,20000
PASHTET,Snkl Studio,2019,0.49,"Casual,Indie,Racing",0.81,22,0,20000
Magic Farm 2: Fairy Lands (Premium Edition),Meridian93 Studio,2019,1.59,Casual,0.81,11,0,20000
Atomorf,Dnovel,2019,4.99,"Action,Adventure,Casual,Indie,in Early Access",0.85,14,0,20000
Ghost Parade,Lentera Nusantara,2019,19.99,"Action,Adventure,Indie",0.84,19,0,20000
Him and I,Xenmentia Softworks,2019,9.99,"Action,Adventure,Indie",0.76,17,0,20000
VEmpire - The Kings of Darkness,Wolfgang Lueger,2019,13.99,"Casual,Indie,Strategy",0.64,17,0,20000
Elemental War - A Tower Defense Game,Clockwork Origins,2019,7.49,"Indie,Strategy,in Early Access",0.68,22,0,20000
Profundum,Burning Daisies,2019,4.99,"Adventure,Indie",0.53,15,0,20000
De'Vine: Card Battles,Stapleton,2019,4.99,"Indie,RPG,Strategy",0.73,23,0,20000
Ruination,Zachary Lee,2019,0.49,"Action,Indie",0.76,25,0,20000
Dement,Paracytik Entertainment,2019,29.99,"Action,Adventure,Indie,Early Access",0.73,23,0,20000
Hero or Villain: Genesis,Hosted Games,2019,2.99,"Adventure,Indie,RPG",0.69,26,0,20000
Trouble Travel TT,PPC,2019,0.54,"Action,Adventure,Casual",0.81,16,0,20000
Matanga,MATANGA GAMES,2019,0.99,"Action,Adventure,Indie,in Early Access",0.66,27,0,20000
Mundus - Impossible Universe,Rumbic Studio,2019,3.99,"Action,Casual,Indie,Strategy",0.54,11,0,20000
Mermaid Colony,M. Hanka,2019,2.49,"Indie,Simulation,Strategy",0.57,26,0,20000
Citizens of Space,Eden Industries,2019,3.74,RPG,0.64,25,0,20000
三国宏图(Great Cause Of The Three Kingdoms),happyzzy.com,2019,5.99,"Indie,Simulation,Strategy,Early Access",0.56,32,0,20000
EndZ Village,mawika,2019,11.99,"Casual,Indie,Simulation,Strategy,Early Access",0.46,28,0,20000
How to Sing to Open Your Heart,ROSEVERTE,2019,7.49,"Adventure,Casual,Indie",1.0,17,0,20000
5Leaps (Space Tower Defense),DeepDimensionGames,2019,4.99,"Indie,Strategy",1.0,18,0,20000
Radiant Arc,"Linky317, Ori",2019,2.99,"Adventure,Indie,RPG",1.0,16,0,20000
ReThink | Evolved 3,Yaeko,2019,3.99,"Casual,Indie",1.0,19,0,20000
Miss Cat,COOPI studio,2019,0.99,"Adventure,Casual,Indie,RPG,Early Access",1.0,20,0,20000
Super Pig X,Sos Sosowski,2019,1.19,Indie,1.0,11,0,20000
Saboteur II: Avenging Angel,"SimFabric, Clive Townsend",2019,5.59,"Action,Adventure,Indie",1.0,20,0,20000
Nekour,Patrick Sweeney,2019,1.49,"Adventure,Casual,Indie",1.0,17,0,20000
Golden Rails: Tales of the Wild West,Yustas Game Studio,2019,2.44,"Adventure,Casual,Indie",1.0,10,0,20000
Captain MaCaw,Auld Games,2019,0.74,"Adventure,Indie",0.92,14,0,20000
Butterfly,grin robot,2019,0.49,Indie,0.95,21,0,20000
Doughlings: Invasion,Hero Concept,2019,3.99,"Action,Indie",0.94,17,0,20000
Unishroom,Hamdan Hamid,2019,2.99,Action,0.91,12,0,20000
Digital Diamond Baseball V8,Curiosity Computing,2019,7.49,"Indie,Simulation,Sports,Strategy",0.95,20,0,20000
BonVoyage!,Boris Zapotocky,2019,1.99,"Adventure,Casual,Indie",0.94,19,0,20000
Vanguard Knights,Royal Skies LLC,2019,2.49,"Action,Adventure,Indie",0.89,19,0,20000
TECHNOSPHERE RELOAD,Adaptive Game,2019,4.99,"Action,Adventure,Casual,Indie",0.8,10,20000,50000
Game Of Puzzles: Nature,Snkl Studio,2019,0.49,"Casual,Indie,Strategy",0.9,22,0,20000
BAX,BaxGames,2019,0.99,"Casual,Indie",0.86,15,0,20000
Faith of Fate,Guillermo Flores Morales (Ris Δos),2019,1.74,"Adventure,Indie,in Early Access",0.93,15,0,20000
LOST:SMILE memories,LIFE0,2019,17.99,Simulation,0.9,20,0,20000
Eight Dragons,Extend Mode,2019,9.59,"Action,Casual,Indie",0.8,15,0,20000
Bucket Knight,PigeonDev,2019,1.24,Indie,0.89,19,0,20000
The North Pole,Hot Spaghetti,2019,4.19,"Adventure,Casual,Indie,Simulation",0.88,18,0,20000
Ellen,"Red Mount Media, Antarsoft",2019,4.99,"Adventure,Casual,Indie",0.76,17,0,20000
Red Room,"Cheong TV (Cheongil TV, Jangfolk)",2019,0.49,"Adventure,Indie,Simulation",0.81,22,0,20000
Chicks and Tricks VR,Shapeshift Entertainment ApS,2019,4.99,"Action,Casual,Indie",0.82,23,0,20000
Keeper of the Sun and Moon,Hosted Games,2019,2.99,"Adventure,Indie,RPG",0.76,26,0,20000
JackQuest: The Tale of The Sword,NX Games,2019,4.99,"Adventure,Casual,Indie,RPG",0.64,14,0,20000
Super Demon Boy,Semyon Maximov,2019,0.74,"Adventure,Indie",0.94,19,0,20000
TD Heroes,Gemini Stars Games,2019,3.49,"Casual,Indie,Strategy,Early Access",0.65,20,0,20000
I LIKE THE FLOWERS,Red twice potato,2019,0.49,"Casual,Indie",0.72,11,0,20000
Eclipse: Edge of Light,White Elk LLC,2019,7.49,"Adventure,Indie",0.6,20,0,20000
RIFF VR,"IMEX Media, Inc",2019,9.99,"RPG,Simulation",0.65,26,0,20000
Card Brawl,"MyDreamForever, Nehaew",2019,1.99,"Indie,Strategy",0.66,27,0,20000
Monkeys & Dragons,Benjamin Rommel Games,2019,2.49,"Adventure,Casual,Indie,RPG",0.54,22,0,20000
First Day,BadWolf Games,2019,0.0,"Casual,Indie,RPG,Simulation,Strategy,Early Access",0.64,31,0,20000
aMAZE St.Patrick,Blender Games,2019,0.49,"Casual,Indie",0.85,14,0,20000
Must Dash Amigos,miniBeast Game Studios,2019,6.99,"Action,Indie,Racing",0.8,15,0,20000
Dr. Trolley's Problem,Wero Creative,2019,2.49,"Casual,Indie,Simulation",0.56,30,0,20000
King of Dragon Balls,Phoenixxx Games,2019,0.49,Adventure,0.63,22,0,20000
Hentai Girl in Space,666999,2019,0.59,"Action,Casual",0.46,28,0,20000
Hartacon Tactics,Charlie Fleed,2019,1.19,"Indie,RPG,Strategy,in Early Access",0.45,37,0,20000
Flying Aces - Navy Pilot Simulator,TAS Systems Corp,2019,19.99,"Action,Adventure,Racing,Simulation,in Early Access",0.38,34,0,20000
Night City 2177,Alongini,2019,0.79,"Action,Adventure,Casual,Free to Play,Indie,Massively Multiplayer,Racing,RPG,Simulation,Sports,Strategy",0.37,88,0,20000
Funbag Fantasy,Waffle,2019,22.49,Adventure,0.92,112,0,20000
Sordwin: The Evertree Saga,Hosted Games,2019,2.99,"Adventure,Indie,RPG",1.0,21,0,20000
Winter's Empty Mask - Visual novel,Eternal Night Studios,2019,0.0,"Action,Casual,Indie",1.0,14,0,20000
Super Mega Space Blaster Special,Bare Knuckle Development,2019,0.74,"Action,Casual,Indie",1.0,15,0,20000
Roman Adventures: Britons. Season 2,Whiterra,2019,2.99,"Adventure,Casual,Simulation,Strategy",1.0,20,0,20000
Trancelation,MythicOwl,2019,4.99,"Action,Casual,Indie",0.92,13,0,20000
Blind Date,"Joshua Wilson, Mentalpop",2019,2.99,"Casual,Indie,Simulation",0.92,13,0,20000
Diggerman,Digital Melody,2019,0.49,"Action,Casual,Indie",0.95,21,0,20000
The Dragons' Twilight II,G. A. Williams,2019,9.99,RPG,0.95,21,0,20000
Mowin' & Throwin',House Pixel Games,2019,14.99,"Action,Casual,Indie",0.88,17,0,20000
NashBored,Fading Club,2019,0.99,"Adventure,Indie,RPG",0.9,21,0,20000
Asteroid Run: No Questions Asked,Choice of Games,2019,3.95,"Adventure,Indie,RPG",0.9,22,0,20000
Magnia,NoDeadLineGames,2019,0.99,"Action,Casual,Indie",0.91,12,0,20000
CD-RUN,Quack Quack Games,2019,4.99,"Action,Indie,Racing",0.92,13,0,20000
Space Cows,Happy Corruption,2019,1.59,"Action,Indie",0.76,13,0,20000
JQ: cosmos,Snkl Studio,2019,0.49,"Casual,Indie",0.84,19,0,20000
PAGAN: Autogeny,Oleander Garden,2019,3.49,"Indie,RPG",0.83,24,0,20000
Jewel Match Solitaire 2 Collector's Edition,Suricate Software,2019,3.24,"Casual,Indie",0.94,18,0,20000
Battles For Spain,Headquarter S.L.,2019,14.99,"Indie,Simulation,Strategy",0.84,19,0,20000
幸存者 / The Survivor,橙光游戏,2019,2.39,"Adventure,Casual,Indie,RPG,Simulation,Strategy",0.76,17,0,20000
Masteroid,Narfox LLC,2019,4.99,"Casual,Simulation",0.82,23,0,20000
Last Days Of Tascaria,Baltica Games,2019,7.99,"Adventure,Indie,RPG,Strategy",0.75,20,0,20000
Hovership Havoc,Snow Day Software,2019,0.99,"Action,Indie,RPG",0.69,13,20000,50000
sCATter,"SEEDGAMES Co., Ltd.",2019,19.99,"Action,Casual,Indie,Early Access",0.79,24,0,20000
Rekindling,SFS Studios,2019,10.04,"Indie,Simulation,Strategy,Early Access",0.77,22,0,20000
Lornsword Winter Chronicle,Tower Five,2019,7.99,"Action,Indie,Strategy",0.75,16,0,20000
接头 / Contact Point,橙光游戏,2019,2.79,"Adventure,Casual,Indie,RPG,Strategy",0.75,24,0,20000
Undercrewed,"David Strachan, Dex Cimino",2019,5.99,"Action,Adventure,Casual,Indie,Strategy,Early Access",0.56,16,20000,50000
Excive A-1000,"Droid Riot, Mahich",2019,0.95,"Action,Indie,in Early Access",0.77,22,0,20000
Foxyland 2,BUG-Studio,2019,5.99,"Action,Adventure,Indie",0.62,16,0,20000
Creo God Simulator,MKSM Design LLC,2019,5.99,"Casual,Indie,Simulation,Strategy,Early Access",0.72,25,0,20000
AstronTycoon2: Ritual,ANG People s.r.o.,2019,19.99,"Simulation,Strategy",0.69,23,0,20000
mmmmm donuts arhhh......,Easy game,2019,0.49,"Action,Casual,Indie",0.66,18,0,20000
Tower of Fate,Barry McCabe,2019,1.85,"Adventure,Indie,Strategy",0.69,26,0,20000
Call of Fries,Anatoliy Loginovskikh,2019,0.79,"Adventure,Casual,Indie,Simulation",0.67,28,0,20000
Sky of Destruction,Satur Entertainment,2019,6.49,"Action,Indie,Simulation,Early Access",0.56,25,0,20000
Grunt1914,Aligned Games,2019,3.59,"Action,Indie,Massively Multiplayer,Simulation,Strategy,in Early Access",0.73,15,20000,50000
Trailer park mechanic,Petrolhead software,2019,19.99,"Action,Adventure,Indie,Racing,RPG,Simulation,Early Access",0.6,33,0,20000
Money Makes Money,Spaghetti Code Ltd,2019,2.99,"Simulation,Strategy",0.61,34,20000,50000
AVA,Dnovel,2019,4.49,"Action,Adventure,Casual,Indie",0.77,22,0,20000
I Can't Believe It's Not Gambling 2(K),Mutant Entertainment Studios,2019,0.69,"Simulation,Sports",0.52,36,0,20000
Protocol VR,Fair Games Studio,2019,9.99,"Action,Adventure,Indie",0.47,40,0,20000
Cyber OutRun,Kerim Kumbasar,2019,0.74,"Action,Adventure,Casual,Indie,Racing",0.36,49,20000,50000
Hookbots,Tree Interactive,2019,14.99,"Action,Casual,Indie",1.0,10,0,20000
MineRalph,Chop Chop Games,2019,14.99,"Action,Adventure,Indie",1.0,12,0,20000
Super Indie Square,Eternal One Games,2019,0.79,"Action,Adventure,Casual,Indie",1.0,18,0,20000
Miracle Mia,Shademare,2019,5.99,"Action,Adventure,Indie",0.93,15,0,20000
Artificial Mansion,RhinoGearz,2019,1.49,"Casual,Indie,Simulation",0.95,22,0,20000
蝶生梦影-Butterfly dream shadow,闪金游戏,2019,2.69,"Casual,in Early Access",0.94,19,0,20000
Dark Data,"Enlightened Realm, Pixelfoot Games",2019,13.39,"Action,Indie",0.94,19,50000,100000
Musasabi,Ludumify,2019,0.49,"Action,Adventure,Casual,Indie",0.92,14,0,20000
Santa's Big Sack,Great Idea Games,2019,2.49,"Adventure,Casual,Indie,RPG,Simulation",0.92,14,0,20000
Eleven Eleven,"NBCUniversal International Networks, Digital Domain, Iconic Engine",2019,19.99,"Action,Adventure",0.9,21,0,20000
Frontline: The Great Patriotic War,Frontline: Games Series,2019,2.69,"Action,Adventure,Casual,Indie,Simulation,Strategy",0.88,18,0,20000
Metaloid : Origin,RetroRevolution,2019,3.49,"Action,Indie",0.9,20,0,20000
Infinite Chili Sauce 无尽的辣酱,AppleCoffee,2019,0.99,"Casual,Indie,Simulation",0.82,17,0,20000
Detective Kobayashi - A Visual Novel,Genuine,2019,5.19,"Adventure,Casual,Indie,RPG",0.8,15,0,20000
Alucinod,Thomas Pettus,2019,3.74,Indie,0.83,24,0,20000
Nosferatu Lilinor,neon,2019,8.92,"Action,Indie",0.85,21,0,20000
The Far Kingdoms: Awakening Solitaire,Lazy Turtle Games,2019,3.74,Casual,0.9,10,0,20000
Winter Fury: The Longest Road,Spidermonk Entertainment,2019,9.99,"Action,Indie,Simulation",0.78,19,0,20000
ClickCells: Office Lady,Crew Lab,2019,0.49,"Casual,Indie,RPG",0.85,69,0,20000
Red Tractor Tycoon,upjers,2019,11.99,"Simulation,Early Access",0.68,16,0,20000
With Loneliness,GiantJump,2019,6.99,"Action,Casual,Indie",0.76,25,0,20000
ZIC – Zombies in City,IO Games,2019,3.49,"Action,Indie",0.8,26,0,20000
萌萌２次大戰（略）３ Moe Moe World War II-3,SystemSoft Alpha Corporation,2019,9.99,"Adventure,RPG,Simulation,Strategy",0.6,15,0,20000
Block of Rum,Obi-Wanya,2019,1.39,"Action,Adventure,Indie,Early Access",0.81,27,0,20000
Unfamiliar,Mana Tea Games,2019,7.99,"Adventure,Casual,Indie,RPG",0.68,19,0,20000
